     0.17992     8.45034     1.00000
     0.17992     8.70366     1.00000
     0.17992     9.69960     1.00000
     0.17992    11.10322     1.00000
     0.20991   -19.37262     1.00000
     0.20991    -7.45119     1.00000
     0.20991    -3.51683     1.00000
     0.20991    -3.28354     1.00000
     0.20991     3.38281     1.00000
     0.20991     4.52712     1.00000
     0.20991     5.35530     1.00000
     0.20991     8.37090     1.00000
     0.20991     8.49266     1.00000
     0.20991     8.83769     1.00000
     0.20991     9.74392     1.00000
     0.20991    10.99457     1.00000
     0.23990   -19.33581     1.00000
     0.23990    -7.40735     1.00000
     0.23990    -3.65813     1.00000
     0.23990    -3.35576     1.00000
     0.23990     3.43291     1.00000
     0.23990     4.57723     1.00000
     0.23990     5.40564     1.00000
     0.23990     8.37863     1.00000
     0.23990     8.54146     1.00000
     0.23990     8.99010     1.00000
     0.23990     9.79486     1.00000
     0.23990    10.87088     1.00000
     0.26988   -19.29411     1.00000
     0.26988    -7.35771     1.00000
     0.26988    -3.81458     1.00000
     0.26988    -3.43501     1.00000
     0.26988     3.48970     1.00000
     0.26988     4.63400     1.00000
     0.26988     5.46270     1.00000
     0.26988     8.38415     1.00000
     0.26988     8.59670     1.00000
     0.26988     9.16007     1.00000
     0.26988     9.85233     1.00000
     0.26988    10.73276     1.00000
     0.29987   -19.24753     1.00000
     0.29987    -7.30224     1.00000
     0.29987    -3.98508     1.00000
     0.29987    -3.52051     1.00000
     0.29987     3.55317     1.00000
     0.29987     4.69744     1.00000
     0.29987     5.52647     1.00000
     0.29987     8.38795     1.00000
     0.29987     8.65839     1.00000
     0.29987     9.34674     1.00000
     0.29987     9.91629     1.00000
     0.29987    10.58088     1.00000
     0.32986   -19.19608     1.00000
     0.32986    -7.24110     1.00000
     0.32986    -4.16863     1.00000
     0.32986    -3.61158     1.00000
     0.32986     3.62330     1.00000
     0.32986     4.76750     1.00000
     0.32986     5.59694     1.00000
     0.32986     8.38514     1.00000
     0.32986     8.72637     1.00000
     0.32986     9.54841     1.00000
     0.32986     9.98666     1.00000
     0.32986    10.41597     1.00000
     0.35985   -19.13976     1.00000
     0.35985    -7.17421     1.00000
     0.35985    -4.36345     1.00000
     0.35985    -3.70721     1.00000
     0.35985     3.70012     1.00000
     0.35985     4.84420     1.00000
     0.35985     5.67413     1.00000
     0.35985     8.38103     1.00000
     0.35985     8.80060     1.00000
     0.35985     9.76583     1.00000
     0.35985    10.06341     1.00000
     0.35985    10.24016     1.00000
     0.38983   -19.07858     1.00000
     0.38983    -7.10163     1.00000
     0.38983    -4.57034     1.00000
     0.38983    -3.80698     1.00000
     0.38983     3.78360     1.00000
     0.38983     4.92752     1.00000
     0.38983     5.75802     1.00000
     0.38983     8.37133     1.00000
     0.38983     8.88092     1.00000
     0.38983     9.99728     1.00000
     0.38983    10.05153     1.00000
     0.38983    10.14650     1.00000
     0.41982   -19.01256     1.00000
     0.41982    -7.02331     1.00000
     0.41982    -4.78610     1.00000
     0.41982    -3.90966     1.00000
     0.41982     3.87376     1.00000
     0.41982     5.01746     1.00000
     0.41982     5.84861     1.00000
     0.41982     8.35775     1.00000
     0.41982     8.96692     1.00000
     0.41982     9.85401     1.00000
     0.41982    10.23594     1.00000
     0.41982    10.24322     1.00000
     0.44981   -18.94170     1.00000
     0.44981    -6.93943     1.00000
     0.44981    -5.01062     1.00000
     0.44981    -4.01508     1.00000
     0.44981     3.97060     1.00000
     0.44981     5.11395     1.00000
     0.44981     5.94590     1.00000
     0.44981     8.34049     1.00000
     0.44981     9.05713     1.00000
     0.44981     9.64698     1.00000
     0.44981    10.33172     1.00000
     0.44981    10.50039     1.00000
     0.47979   -18.86602     1.00000
     0.47979    -6.84997     1.00000
     0.47979    -5.24289     1.00000
     0.47979    -4.12238     1.00000
     0.47979     4.07409     1.00000
     0.47979     5.21699     1.00000
     0.47979     6.04987     1.00000
     0.47979     8.31927     1.00000
     0.47979     9.14422     1.00000
     0.47979     9.43994     1.00000
     0.47979    10.43384     1.00000
     0.50978   -18.78554     1.00000
     0.50978    -6.75509     1.00000
     0.50978    -5.48256     1.00000
     0.50978    -4.23100     1.00000
     0.50978     4.18421     1.00000
     0.50978     5.32649     1.00000
     0.50978     6.16046     1.00000
     0.50978     8.29263     1.00000
     0.50978     9.13428     1.00000
     0.50978     9.32562     1.00000
     0.50978    10.54230     1.00000
     0.53977   -18.70026     1.00000
     0.53977    -6.65455     1.00000
     0.53977    -5.72820     1.00000
     0.53977    -4.34075     1.00000
     0.53977     4.30100     1.00000
     0.53977     5.44249     1.00000
     0.53977     6.27774     1.00000
     0.53977     8.26528     1.00000
     0.53977     8.93042     1.00000
     0.53977     9.40547     1.00000
     0.53977    10.65714     1.00000
     0.56975   -18.61020     1.00000
     0.56975    -6.54851     1.00000
     0.56975    -5.97856     1.00000
     0.56975    -4.45019     1.00000
     0.56975     4.42444     1.00000
     0.56975     5.56485     1.00000
     0.56975     6.40163     1.00000
     0.56975     8.23446     1.00000
     0.56975     8.69230     1.00000
     0.56975     9.51871     1.00000
     0.56975    10.77836     1.00000
     0.59974   -18.51540     1.00000
     0.59974    -6.43723     1.00000
     0.59974    -6.23411     1.00000
     0.59974    -4.55974     1.00000
     0.59974     4.55450     1.00000
     0.59974     5.69339     1.00000
     0.59974     6.53208     1.00000
     0.59974     8.20029     1.00000
     0.59974     8.44359     1.00000
     0.59974     9.64212     1.00000
     0.59974    10.90593     1.00000
     0.62973   -18.41585     1.00000
     0.62973    -6.49288     1.00000
     0.62973    -6.32065     1.00000
     0.62973    -4.66816     1.00000
     0.62973     4.69119     1.00000
     0.62973     5.82791     1.00000
     0.62973     6.66907     1.00000
     0.62973     8.16440     1.00000
     0.62973     8.18831     1.00000
     0.62973     9.77304     1.00000
     0.62973    11.03993     0.99999
     0.65972   -18.31157     1.00000
     0.65972    -6.75532     1.00000
     0.65972    -6.19895     1.00000
     0.65972    -4.77544     1.00000
     0.65972     4.83449     1.00000
     0.65972     5.96792     1.00000
     0.65972     6.81247     1.00000
     0.65972     7.92582     1.00000
     0.65972     8.12682     1.00000
     0.65972     9.91071     1.00000
     0.65972    11.18031     1.00000
     0.68970   -18.20260     1.00000
     0.68970    -7.01994     1.00000
     0.68970    -6.07204     1.00000
     0.68970    -4.88116     1.00000
     0.68970     4.98439     1.00000
     0.68970     6.11261     1.00000
     0.68970     6.96212     1.00000
     0.68970     7.66237     1.00000
     0.68970     8.08839     1.00000
     0.68970    10.05485     1.00000
     0.71969   -18.08899     1.00000
     0.71969    -7.28705     1.00000
     0.71969    -5.94011     1.00000
     0.71969    -4.98546     1.00000
     0.71969     5.14080     1.00000
     0.71969     6.25970     1.00000
     0.71969     7.11760     1.00000
     0.71969     7.39903     1.00000
     0.71969     8.04877     1.00000
     0.71969    10.20523     1.00000
     0.74968   -17.97072     1.00000
     0.74968    -7.55522     1.00000
     0.74968    -5.80347     1.00000
     0.74968    -5.08726     1.00000
     0.74968     5.30381     1.00000
     0.74968     6.40164     1.00000
     0.74968     7.14393     1.00000
     0.74968     7.27838     1.00000
     0.74968     8.01149     1.00000
     0.74968    10.36171     1.00000
     0.77966   -17.84782     1.00000
     0.77966    -7.82468     1.00000
     0.77966    -5.66184     1.00000
     0.77966    -5.18646     1.00000
     0.77966     5.47337     1.00000
     0.77966     6.50211     1.00000
     0.77966     6.93332     1.00000
     0.77966     7.44264     1.00000
     0.77966     7.97713     1.00000
     0.77966    10.52438     1.00000
     0.80965   -17.72035     1.00000
     0.80965    -8.09489     1.00000
     0.80965    -5.51567     1.00000
     0.80965    -5.28291     1.00000
     0.80965     5.64942     1.00000
     0.80965     6.42438     1.00000
     0.80965     6.90411     1.00000
     0.80965     7.60420     1.00000
     0.80965     7.95146     1.00000
     0.80965    10.69291     1.00000
     0.83964   -17.58834     1.00000
     0.83964    -8.36535     1.00000
     0.83964    -5.37639     1.00000
     0.83964    -5.36502     1.00000
     0.83964     5.83192     1.00000
     0.83964     6.19325     1.00000
     0.83964     7.03417     1.00000
     0.83964     7.73532     1.00000
     0.83964     7.96328     1.00000
     0.83964    10.86738     1.00000
     0.86963   -17.45184     1.00000
     0.86963    -8.63591     1.00000
     0.86963    -5.46825     1.00000
     0.86963    -5.21027     1.00000
     0.86963     5.92370     1.00000
     0.86963     6.02078     1.00000
     0.86963     7.20538     1.00000
     0.86963     7.77579     1.00000
     0.86963     8.07300     1.00000
     0.89961   -17.31088     1.00000
     0.89961    -8.90570     1.00000
     0.89961    -5.55507     1.00000
     0.89961    -5.05126     1.00000
     0.89961     5.64730     1.00000
     0.89961     6.21590     1.00000
     0.89961     7.39264     1.00000
     0.89961     7.75964     1.00000
     0.89961     8.24712     1.00000
     0.92960   -17.16548     1.00000
     0.92960    -9.17486     1.00000
     0.92960    -5.63841     1.00000
     0.92960    -4.88784     1.00000
     0.92960     5.36739     1.00000
     0.92960     6.41719     1.00000
     0.92960     7.59000     1.00000
     0.92960     7.73069     1.00000
     0.92960     8.44256     1.00000
     0.95959   -17.01575     1.00000
     0.95959    -9.44295     1.00000
     0.95959    -5.71803     1.00000
     0.95959    -4.72167     1.00000
     0.95959     5.08683     1.00000
     0.95959     6.62424     1.00000
     0.95959     7.69917     1.00000
     0.95959     7.79526     1.00000
     0.95959     8.64918     1.00000
     0.98957   -16.86177     1.00000
     0.98957    -9.70975     1.00000
     0.98957    -5.79388     1.00000
     0.98957    -4.55256     1.00000
     0.98957     4.80710     1.00000
     0.98957     6.83625     1.00000
     0.98957     7.66761     1.00000
     0.98957     8.00774     1.00000
     0.98957     8.86429     1.00000
     1.01956   -16.70356     1.00000
     1.01956    -9.97474     1.00000
     1.01956    -5.86554     1.00000
     1.01956    -4.38058     1.00000
     1.01956     4.52936     1.00000
     1.01956     7.05156     1.00000
     1.01956     7.64058     1.00000
     1.01956     8.22714     1.00000
     1.01956     9.08698     1.00000
     1.04955   -16.54127     1.00000
     1.04955   -10.23787     1.00000
     1.04955    -5.93305     1.00000
     1.04955    -4.20663     1.00000
     1.04955     4.25447     1.00000
     1.04955     7.26300     1.00000
     1.04955     7.62462     1.00000
     1.04955     8.45311     1.00000
     1.04955     9.31681     1.00000
     1.07954   -16.37499     1.00000
     1.07954   -10.49873     1.00000
     1.07954    -5.99647     1.00000
     1.07954    -4.03120     1.00000
     1.07954     3.98352     1.00000
     1.07954     7.43211     1.00000
     1.07954     7.65891     1.00000
     1.07954     8.68549     1.00000
     1.07954     9.55352     1.00000
     1.10952   -16.20482     1.00000
     1.10952   -10.75685     1.00000
     1.10952    -6.05545     1.00000
     1.10952    -3.85481     1.00000
     1.10952     3.71886     1.00000
     1.10952     7.48164     1.00000
     1.10952     7.82202     1.00000
     1.10952     8.92432     1.00000
     1.10952     9.79704     1.00000
     1.13951   -16.03101     1.00000
     1.13951   -11.01221     1.00000
     1.13951    -6.11004     1.00000
     1.13951    -3.67888     1.00000
     1.13951     3.45971     1.00000
     1.13951     7.47344     1.00000
     1.13951     8.04988     1.00000
     1.13951     9.16916     1.00000
     1.13951    10.04724     1.00000
     1.16950   -15.85378     1.00000
     1.16950   -11.26434     1.00000
     1.16950    -6.15999     1.00000
     1.16950    -3.50448     1.00000
     1.16950     3.20838     1.00000
     1.16950     7.45502     1.00000
     1.16950     8.29621     1.00000
     1.16950     9.41997     1.00000
     1.16950    10.30402     1.00000
     1.19948   -15.67342     1.00000
     1.19948   -11.51275     1.00000
     1.19948    -6.20550     1.00000
     1.19948    -3.33274     1.00000
     1.19948     2.96653     1.00000
     1.19948     7.43516     1.00000
     1.19948     8.55245     1.00000
     1.19948     9.67672     1.00000
     1.19948    10.56736     1.00000
     1.22947   -15.49038     1.00000
     1.22947   -11.75686     1.00000
     1.22947    -6.24615     1.00000
     1.22947    -3.16542     1.00000
     1.22947     2.73652     1.00000
     1.22947     7.41645     1.00000
     1.22947     8.81637     1.00000
     1.22947     9.93921     1.00000
     1.22947    10.83717     1.00000
     1.25946   -15.30536     1.00000
     1.25946   -11.99603     1.00000
     1.25946    -6.28203     1.00000
     1.25946    -3.00492     1.00000
     1.25946     2.52073     1.00000
     1.25946     7.39894     1.00000
     1.25946     9.08712     1.00000
     1.25946    10.20740     1.00000
     1.25946    11.11337     1.00000
     1.28944   -15.11944     1.00000
     1.28944   -12.22933     1.00000
     1.28944    -6.31381     1.00000
     1.28944    -2.85441     1.00000
     1.28944     2.31942     1.00000
     1.28944     7.38273     1.00000
     1.28944     9.36410     1.00000
     1.28944    10.48064     1.00000
     1.28944    11.39569     1.00000
     1.31943   -14.93407     1.00000
     1.31943   -12.45449     1.00000
     1.31943    -6.34042     1.00000
     1.31943    -2.71684     1.00000
     1.31943     2.13960     1.00000
     1.31943     7.36968     1.00000
     1.31943     9.64733     1.00000
     1.31943    10.75867     1.00000
     1.31943    11.68412     1.00000
     1.34942   -14.75228     1.00000
     1.34942   -12.66908     1.00000
     1.34942    -6.36231     1.00000
     1.34942    -2.59510     1.00000
     1.34942     1.98352     1.00000
     1.34942     7.35853     1.00000
     1.34942     9.93635     1.00000
     1.34942    11.04145     1.00000
     1.37941   -14.57932     1.00000
     1.37941   -12.86749     1.00000
     1.37941    -6.37927     1.00000
     1.37941    -2.49383     1.00000
     1.37941     1.85563     1.00000
     1.37941     7.35029     1.00000
     1.37941    10.23089     1.00000
     1.37941    11.32788     1.00000
     1.40939   -14.42571     1.00000
     1.40939   -13.03931     1.00000
     1.40939    -6.39142     1.00000
     1.40939    -2.41755     1.00000
     1.40939     1.76047     1.00000
     1.40939     7.34420     1.00000
     1.40939    10.53025     1.00000
     1.40939    11.61594     0.99999
     1.43938   -14.31167     1.00000
     1.43938   -13.16424     1.00000
     1.43938    -6.39874     1.00000
     1.43938    -2.37000     1.00000
     1.43938     1.70138     1.00000
     1.43938     7.34082     1.00000
     1.43938    10.83214     1.00000
     1.43938    11.47561     1.00000
     0.00000   -19.49295     1.00000
     1.46937   -14.26768     0.99996
     1.46937   -13.21189     1.00000
     0.00000    -7.59400     1.00000
     1.46937    -6.40119     0.99997
     0.00000    -3.03073     1.00000
     0.00000    -3.03067     1.00000
     1.46937    -2.35382     0.99996
     1.46937     1.68135     0.99998
     0.00000     3.21916     1.00000
     0.00000     4.36355     1.00000
     0.00000     5.19090     1.00000
     1.46937     7.33954     0.99996
     0.00000     8.32406     1.00000
     0.00000     8.32414     1.00000
     0.00000     8.33339     1.00000
     0.00000     9.57588     1.00000
     1.46937    11.07823     0.95327
     1.46937    11.22499     0.69922
     1.46937    11.22499     0.30078
     0.00000    11.41148     1.00000
     0.00000   -19.49295     1.00000
     1.46937   -14.26768     0.99996
     1.46937   -13.21189     1.00000
     0.00000    -7.59400     1.00000
     1.46937    -6.40119     0.99997
     0.00000    -3.03073     1.00000
     0.00000    -3.03067     1.00000
     1.46937    -2.35382     0.99996
     1.46937     1.68135     0.99998
     0.00000     3.21916     1.00000
     0.00000     4.36355     1.00000
     0.00000     5.19090     1.00000
     1.46937     7.33954     0.99988
     0.00000     8.32406     1.00000
     0.00000     8.32414     1.00000
     0.00000     8.33339     1.00000
     0.00000     9.57588     1.00000
     1.46937    11.07823     0.44408
     1.46937    11.07823     0.55592
     1.46937    11.22499     0.31214
     1.46937    11.22499     0.68781
     0.00000    11.41148     1.00000
     0.00000   -19.49295     1.00000
     1.46937   -14.26768     0.99997
     1.46937   -13.21189     1.00000
     0.00000    -7.59400     1.00000
     1.46937    -6.40119     0.99998
     0.00000    -3.03073     1.00000
     0.00000    -3.03067     1.00000
     1.46937    -2.35382     0.99996
     1.46937     1.68135     0.99998
     0.00000     3.21916     1.00000
     0.00000     4.36355     1.00000
     0.00000     5.19090     1.00000
     1.46937     7.33954     0.99995
     0.00000     8.32406     1.00000
     0.00000     8.32414     1.00000
     0.00000     8.33339     1.00000
     0.00000     9.57588     1.00000
     1.46937    11.07823     0.91528
     1.46937    11.22499     0.89579
     1.46937    11.22499     0.10359
     0.00000    11.41148     1.00000
     1.46937   -14.26768     0.99997
     1.46937   -13.21189     1.00000
     1.46937    -6.40119     0.99997
     1.46937    -2.35382     0.99996
     1.46937     1.68135     0.99999
     1.46937     7.33954     1.00000
     1.46937    11.07823     0.89990
     1.46937    11.07823     0.10010
     1.46937    11.22499     0.74638
     1.46937    11.22499     0.25352
     1.46937   -14.26768     0.99996
     1.46937   -13.21189     1.00000
     1.46937    -6.40119     0.99997
     1.46937    -2.35382     0.99996
     1.46937     1.68135     0.99998
     1.46937     7.33954     0.99996
     1.46937    11.07823     0.95327
     1.46937    11.22499     0.69922
     1.46937    11.22499     0.30078
     1.46937   -14.26768     0.99996
     1.46937   -13.21189     1.00000
     1.46937    -6.40119     0.99997
     1.46937    -2.35382     0.99996
     1.46937     1.68135     0.99998
     1.46937     7.33954     0.99988
     1.46937    11.07823     0.44408
     1.46937    11.07823     0.55592
     1.46937    11.22499     0.31214
     1.46937    11.22499     0.68781
     1.48668   -14.26697     1.00000
     1.48668   -13.21120     1.00000
     1.48668    -6.40490     1.00000
     1.48668    -2.35282     1.00000
     1.48668     1.68112     1.00000
     1.48668     7.34457     1.00000
     1.48668    11.07920     1.00000
     1.48668    11.22602     1.00000
     1.50399   -14.26486     1.00000
     1.50399   -13.20912     1.00000
     1.50399    -6.41562     1.00000
     1.50399    -2.34983     1.00000
     1.50399     1.68083     1.00000
     1.50399     7.35966     1.00000
     1.50399    11.08212     1.00000
     1.50399    11.22912     1.00000
     1.52131   -14.26135     1.00000
     1.52131   -13.20566     1.00000
     1.52131    -6.43428     1.00000
     1.52131    -2.34484     1.00000
     1.52131     1.67965     1.00000
     1.52131     7.38473     1.00000
     1.52131    11.08699     1.00000
     1.52131    11.23428     1.00000
     1.53862   -14.25645     1.00000
     1.53862   -13.20081     1.00000
     1.53862    -6.46037     1.00000
     1.53862    -2.33787     1.00000
     1.53862     1.67798     1.00000
     1.53862     7.41969     1.00000
     1.53862    11.09378     1.00000
     1.53862    11.24151     1.00000
     1.55593   -14.25011     1.00000
     1.55593   -13.19463     1.00000
     1.55593    -6.49338     1.00000
     1.55593    -2.32900     1.00000
     1.55593     1.67571     1.00000
     1.55593     7.46418     1.00000
     1.55593    11.10253     1.00000
     1.55593    11.25074     1.00000
     1.57325   -14.24241     1.00000
     1.57325   -13.18705     1.00000
     1.57325    -6.53386     1.00000
     1.57325    -2.31829     1.00000
     1.57325     1.67206     1.00000
     1.57325     7.51836     1.00000
     1.57325    11.11318     1.00000
     1.57325    11.26205     1.00000
     1.59056   -14.23327     1.00000
     1.59056   -13.17808     1.00000
     1.59056    -6.58056     1.00000
     1.59056    -2.30534     1.00000
     1.59056     1.66875     1.00000
     1.59056     7.58201     1.00000
     1.59056    11.12579     1.00000
     1.59056    11.27545     1.00000
     1.60787   -14.22272     1.00000
     1.60787   -13.16776     1.00000
     1.60787    -6.63385     1.00000
     1.60787    -2.29040     1.00000
     1.60787     1.66484     1.00000
     1.60787     7.65480     1.00000
     1.60787    11.14032     1.00000
     1.60787    11.29090     1.00000
     1.62519   -14.21076     1.00000
     1.62519   -13.15603     1.00000
     1.62519    -6.69336     1.00000
     1.62519    -2.27338     1.00000
     1.62519     1.66033     1.00000
     1.62519     7.73655     1.00000
     1.62519    11.15677     1.00000
     1.62519    11.30845     1.00000
     1.64250   -14.19743     1.00000
     1.64250   -13.14301     1.00000
     1.64250    -6.75938     1.00000
     1.64250    -2.25448     1.00000
     1.64250     1.65505     1.00000
     1.64250     7.82679     1.00000
     1.64250    11.32800     1.00000
     1.65981   -14.18266     1.00000
     1.65981   -13.12866     1.00000
     1.65981    -6.83093     1.00000
     1.65981    -2.23357     1.00000
     1.65981     1.64901     1.00000
     1.65981     7.92537     1.00000
     1.65981    11.38226     0.99765
     1.67712   -14.16650     1.00000
     1.67712   -13.11298     1.00000
     1.67712    -6.90824     1.00000
     1.67712    -2.20991     1.00000
     1.67712     1.64134     1.00000
     1.67712     8.03175     1.00000
     1.69444   -14.14893     1.00000
     1.69444   -13.09602     1.00000
     1.69444    -6.99056     1.00000
     1.69444    -2.18504     1.00000
     1.69444     1.63356     1.00000
     1.69444     8.14597     1.00000
     1.71175   -14.12997     1.00000
     1.71175   -13.07790     1.00000
     1.71175    -7.07800     1.00000
     1.71175    -2.15902     1.00000
     1.71175     1.62434     1.00000
     1.71175     8.26737     1.00000
     1.72906   -14.10961     1.00000
     1.72906   -13.05840     1.00000
     1.72906    -7.17014     1.00000
     1.72906    -2.13023     1.00000
     1.72906     1.61452     1.00000
     1.72906     8.39576     1.00000
     1.74638   -14.08783     1.00000
     1.74638   -13.03754     1.00000
     1.74638    -7.26628     1.00000
     1.74638    -2.09925     1.00000
     1.74638     1.60361     1.00000
     1.74638     8.53120     1.00000
     1.76369   -14.06464     1.00000
     1.76369   -13.01559     1.00000
     1.76369    -7.36650     1.00000
     1.76369    -2.06648     1.00000
     1.76369     1.59146     1.00000
     1.76369     8.67257     1.00000
     1.78100   -14.04010     1.00000
     1.78100   -12.99247     1.00000
     1.78100    -7.47044     1.00000
     1.78100    -2.03175     1.00000
     1.78100     1.57768     1.00000
     1.78100     8.81954     1.00000
     1.79832   -14.01411     1.00000
     1.79832   -12.96816     1.00000
     1.79832    -7.57763     1.00000
     1.79832    -1.99480     1.00000
     1.79832     1.56289     1.00000
     1.79832     8.97264     1.00000
     1.81563   -13.98671     1.00000
     1.81563   -12.94271     1.00000
     1.81563    -7.68793     1.00000
     1.81563    -1.95606     1.00000
     1.81563     1.54655     1.00000
     1.81563     9.13054     1.00000
     1.83294   -13.95793     1.00000
     1.83294   -12.91630     1.00000
     1.83294    -7.80121     1.00000
     1.83294    -1.91556     1.00000
     1.83294     1.52843     1.00000
     1.83294     9.29264     1.00000
     1.85025   -13.92773     1.00000
     1.85025   -12.88882     1.00000
     1.85025    -7.91695     1.00000
     1.85025    -1.87296     1.00000
     1.85025     1.50869     1.00000
     1.85025     9.45959     1.00000
     1.86757   -13.89618     1.00000
     1.86757   -12.86039     1.00000
     1.86757    -8.03510     1.00000
     1.86757    -1.82845     1.00000
     1.86757     1.48707     1.00000
     1.86757     9.63021     1.00000
     1.88488   -13.86317     1.00000
     1.88488   -12.83098     1.00000
     1.88488    -8.15492     1.00000
     1.88488    -1.78114     1.00000
     1.88488     1.46399     1.00000
     1.88488     9.80479     1.00000
     1.90219   -13.82878     1.00000
     1.90219   -12.80082     1.00000
     1.90219    -8.27641     1.00000
     1.90219    -1.73268     1.00000
     1.90219     1.43840     1.00000
     1.90219     9.98227     1.00000
     1.91951   -13.79300     1.00000
     1.91951   -12.76993     1.00000
     1.91951    -8.39924     1.00000
     1.91951    -1.68228     1.00000
     1.91951     1.41064     1.00000
     1.91951    10.16241     1.00000
     1.93682   -13.75582     1.00000
     1.93682   -12.73840     1.00000
     1.93682    -8.52284     1.00000
     1.93682    -1.62994     1.00000
     1.93682     1.38093     1.00000
     1.93682    10.34531     1.00000
     1.95413   -13.71724     1.00000
     1.95413   -12.70636     1.00000
     1.95413    -8.64767     1.00000
     1.95413    -1.57566     1.00000
     1.95413     1.34788     1.00000
     1.95413    10.52881     1.00000
     1.97145   -13.67726     1.00000
     1.97145   -12.67387     1.00000
     1.97145    -8.77259     1.00000
     1.97145    -1.51939     1.00000
     1.97145     1.31295     1.00000
     1.97145    10.71377     1.00000
     1.98876   -13.63590     1.00000
     1.98876   -12.64122     1.00000
     1.98876    -8.89772     1.00000
     1.98876    -1.46125     1.00000
     1.98876     1.27539     1.00000
     1.98876    10.89914     1.00000
     2.00607   -13.59314     1.00000
     2.00607   -12.60855     1.00000
     2.00607    -9.02261     1.00000
     2.00607    -1.40118     1.00000
     2.00607     1.23513     1.00000
     2.00607    11.08416     1.00000
     2.02339   -13.54903     1.00000
     2.02339   -12.57607     1.00000
     2.02339    -9.14680     1.00000
     2.02339    -1.33924     1.00000
     2.02339     1.19281     1.00000
     2.02339    11.26780     1.00000
     2.04070   -13.50354     1.00000
     2.04070   -12.54407     1.00000
     2.04070    -9.27018     1.00000
     2.04070    -1.27565     1.00000
     2.04070     1.14668     1.00000
     2.04070    11.11556     1.00000
     2.05801   -13.45654     1.00000
     2.05801   -12.51283     1.00000
     2.05801    -9.39188     1.00000
     2.05801    -1.20984     1.00000
     2.05801     1.09808     1.00000
     2.05801    11.05874     1.00000
     2.07532   -13.40824     1.00000
     2.07532   -12.48276     1.00000
     2.07532    -9.51167     1.00000
     2.07532    -1.14214     1.00000
     2.07532     1.04623     1.00000
     2.07532    11.00416     1.00000
     2.09264   -13.35853     1.00000
     2.09264   -12.45425     1.00000
     2.09264    -9.62878     1.00000
     2.09264    -1.07252     1.00000
     2.09264     0.99137     1.00000
     2.09264    10.95220     1.00000
     2.10995   -13.30745     1.00000
     2.10995   -12.42796     1.00000
     2.10995    -9.74274     1.00000
     2.10995    -1.00025     1.00000
     2.10995     0.93373     1.00000
     2.10995    10.90619     0.99994
