#K-Path     Energy-Level
  1.153   -17.511   -17.357   -17.357   -17.347   -17.297   -10.972    -7.717    -3.320    -3.320     1.914     2.200    11.702    11.703    12.215    13.401    13.900    13.900    16.090    18.033    19.650    21.970    21.970    22.515    22.847    22.847    22.952    23.942    29.018    32.700    32.701    33.349    36.271    36.271    36.762    37.702    37.924    38.664    40.854    40.954    40.954    43.888    43.889    43.889    44.041    45.317    48.134    48.134    52.024    54.244    54.244    54.672    55.465    57.243    58.799    59.724    60.188    60.188    60.571    61.325    61.326    61.978    62.724    63.471    63.471    64.175    64.175    65.390    66.633    66.967    71.523    72.264    72.986    72.987    74.033    75.630    76.334    76.335    76.935    76.935    77.580    77.586    77.602    77.691    78.327    79.287    80.312    80.313    80.693    81.127    83.095    83.552    83.552    84.100    84.102    84.387    88.887    90.538    92.659    93.217    93.229    93.255    95.131    95.136    96.245    96.368    96.484    96.682    96.756    97.138    97.199    98.390    99.821   101.915   102.518   103.934   104.113   104.328   104.530   104.806   109.482   110.120   110.273   110.948   112.818   113.585   116.428   117.027   118.028   118.551   119.223   120.158   120.821   121.701   122.437   123.061   123.993   124.640   125.406   126.445   127.176   128.126   129.293   130.919   133.205
  1.153   -17.511   -17.357   -17.357   -17.347   -17.297   -10.972    -7.717    -3.320    -3.320     1.914     2.200    11.702    11.703    12.215    13.401    13.900    13.900    16.090    18.033    19.650    21.970    21.970    22.515    22.847    22.847    22.952    23.942    29.018    32.700    32.701    33.349    36.271    36.271    36.762    37.702    37.924    38.664    40.854    40.954    40.954    43.888    43.888    43.889    44.041    45.317    48.134    48.134    52.024    54.244    54.244    54.672    55.465    57.243    58.799    59.724    60.188    60.188    60.571    61.325    61.325    61.978    62.724    63.471    63.471    64.175    64.175    65.390    66.633    66.967    71.523    72.264    72.986    72.987    74.034    75.632    76.335    76.336    76.932    76.935    77.582    77.586    77.600    77.692    78.328    79.286    80.313    80.315    80.692    81.125    83.092    83.555    83.555    84.100    84.101    84.385    88.887    90.538    92.659    93.216    93.232    93.255    95.127    95.150    96.246    96.372    96.519    96.635    96.694    97.122    97.213    98.559    99.739   101.843   102.931   103.926   104.004   104.222   104.782   106.262   108.942   110.232   110.461   111.047   111.677   114.342   116.173   117.109   118.379   119.737   119.856   120.307   121.161   122.282   123.361   123.592   123.930   124.318   124.784   126.300   127.260   128.432   128.923   130.263   132.963
  1.187   -17.510   -17.357   -17.357   -17.347   -17.297   -10.972    -7.715    -3.341    -3.317     1.932     2.220    11.629    11.660    12.242    13.349    13.902    13.976    16.137    18.050    19.621    21.895    21.984    22.390    22.859    22.863    23.161    23.968    28.964    32.577    32.697    33.517    36.063    36.269    36.702    37.714    38.060    38.706    40.860    40.946    40.947    43.441    43.525    44.338    44.343    45.536    48.111    48.121    51.959    54.222    54.303    54.704    55.483    57.237    58.704    59.543    60.050    60.175    60.626    61.266    61.348    62.094    62.600    63.556    63.692    64.114    64.139    65.577    66.668    67.037    71.441    72.235    72.949    72.968    73.825    75.602    76.237    76.475    76.505    76.970    77.418    77.517    77.735    78.040    78.581    79.263    80.073    80.402    81.023    81.143    82.975    83.577    83.678    83.941    84.103    84.677    88.908    90.492    92.351    92.730    93.225    93.646    94.900    94.915    95.986    96.236    96.444    96.633    97.190    97.435    97.503    98.597    99.834   102.030   102.680   103.781   104.024   104.183   104.643   105.634   109.486   109.840   110.860   111.179   112.161   114.523   116.363   117.525   117.687   119.121   119.686   119.712   120.623   121.304   122.997   123.032   124.118   124.368   125.431   126.056   126.641   127.896   129.145   131.279   132.589
  1.221   -17.510   -17.358   -17.357   -17.347   -17.297   -10.969    -7.710    -3.402    -3.307     1.976     2.288    11.456    11.542    12.269    13.234    13.922    14.156    16.272    18.101    19.538    21.666    22.025    22.274    22.895    22.918    23.523    24.047    28.806    32.368    32.686    33.854    35.598    36.245    36.544    37.732    38.308    38.845    40.768    40.907    41.035    42.905    43.283    44.560    44.866    46.066    48.045    48.088    51.784    54.156    54.460    54.799    55.537    57.216    58.445    59.179    59.705    60.020    60.747    61.076    61.417    62.284    62.538    63.745    63.781    64.113    64.403    66.002    66.723    67.264    71.218    72.149    72.790    72.909    73.377    75.534    75.669    76.052    76.651    77.249    77.294    77.391    77.861    78.509    78.862    79.496    79.809    80.599    81.188    81.524    82.766    83.646    83.793    83.993    84.115    85.140    88.963    90.346    91.634    92.235    93.086    93.587    94.306    94.777    95.680    96.061    96.255    96.509    97.866    97.968    98.329    99.026    99.777   101.684   101.995   103.406   104.060   104.354   105.276   106.797   109.305   109.526   110.101   110.931   111.687   114.204   116.021   116.321   117.788   118.962   119.707   120.107   120.870   121.563   122.070   123.068   123.872   124.352   125.234   126.349   127.177   127.759   129.976   131.879   134.387
  1.255   -17.509   -17.359   -17.358   -17.346   -17.298   -10.966    -7.701    -3.498    -3.289     2.025     2.418    11.239    11.366    12.234    13.092    13.988    14.391    16.472    18.183    19.408    21.353    22.093    22.224    22.956    23.002    23.922    24.173    28.562    32.174    32.667    34.232    35.052    36.092    36.419    37.755    38.498    39.059    40.584    40.810    41.183    42.480    43.183    44.752    45.443    46.709    47.938    48.055    51.539    54.055    54.670    54.956    55.621    57.170    58.073    58.756    59.253    59.764    60.790    60.823    61.520    62.189    62.826    63.799    63.825    64.325    65.020    66.528    66.767    67.619    70.903    72.015    72.508    72.569    73.079    74.877    75.435    75.745    76.488    77.211    77.280    77.909    77.931    78.817    79.056    79.640    80.088    80.845    81.212    82.033    82.623    83.789    83.833    84.141    84.332    85.647    89.020    90.098    90.748    91.849    92.666    92.983    93.762    95.043    95.460    95.668    96.348    96.473    98.429    98.588    98.995    99.303    99.961   101.148   102.283   103.330   104.012   104.356   104.945   107.915   109.322   109.896   110.698   112.198   113.284   115.225   115.566   116.874   117.748   118.318   118.700   119.495   120.803   121.401   122.024   123.152   123.544   124.531   124.951   125.710   127.230   127.668   128.236   131.582   132.731
  1.289   -17.508   -17.360   -17.358   -17.345   -17.298   -10.962    -7.688    -3.620    -3.266     2.071     2.612    11.003    11.152    12.120    12.930    14.110    14.656    16.717    18.289    19.240    21.017    22.186    22.198    23.043    23.109    24.336    24.339    28.249    32.006    32.637    34.379    34.722    35.753    36.407    37.783    38.642    39.220    40.357    40.646    41.229    42.365    43.219    44.950    46.055    47.307    47.799    48.104    51.258    53.924    54.902    55.160    55.729    57.086    57.631    58.312    58.755    59.467    60.468    60.820    61.627    61.925    63.216    63.863    64.003    64.719    65.711    66.798    67.104    68.037    70.540    71.825    71.969    72.112    72.986    74.092    75.150    75.556    76.143    77.163    77.355    77.926    78.608    78.839    79.549    79.581    80.522    81.061    81.320    82.470    82.661    84.009    84.014    84.179    84.741    86.153    88.962    89.784    89.873    91.535    91.915    92.277    93.395    95.230    95.259    95.315    96.386    96.440    98.268    99.009    99.081   100.087   100.292   101.013   102.303   103.106   104.220   104.459   105.925   107.931   108.339   109.012   109.796   110.345   112.757   114.739   115.525   115.960   117.260   118.135   119.022   119.042   119.809   120.992   121.574   122.338   122.933   123.423   125.569   126.043   126.238   128.248   128.724   128.905   133.978
  1.323   -17.507   -17.361   -17.359   -17.344   -17.299   -10.957    -7.672    -3.762    -3.235     2.115     2.861    10.757    10.914    11.941    12.749    14.279    14.942    16.985    18.416    19.043    20.682    22.181    22.303    23.157    23.235    24.527    24.762    27.890    31.845    32.593    33.878    35.043    35.328    36.432    37.814    38.750    39.200    40.202    40.431    41.085    42.651    43.357    45.150    46.687    47.585    47.635    48.492    50.968    53.770    55.146    55.378    55.849    56.948    57.151    57.860    58.248    59.156    60.159    60.740    61.581    61.728    63.632    63.977    64.343    65.145    66.439    66.813    67.710    68.464    70.165    71.322    71.495    71.726    72.894    73.361    74.670    75.503    75.740    77.165    77.477    77.851    78.950    79.261    79.578    80.084    80.606    81.036    81.834    82.789    82.899    84.196    84.288    84.412    85.180    86.605    88.671    88.781    89.875    91.021    91.027    91.822    93.148    94.939    94.979    95.421    96.443    96.602    97.408    99.449    99.595    99.895   101.126   102.133   102.902   103.437   104.345   104.970   106.943   107.684   108.512   110.217   110.508   111.489   113.090   115.055   115.825   116.139   116.905   117.434   118.323   119.266   119.701   120.449   121.443   121.707   122.360   123.981   124.739   125.968   127.047   127.274   129.935   131.488   133.507
  1.357   -17.506   -17.363   -17.359   -17.343   -17.299   -10.954    -7.653    -3.913    -3.198     2.162     3.153    10.507    10.662    11.719    12.552    14.482    15.241    17.261    18.557    18.826    20.357    22.170    22.443    23.302    23.380    24.734    25.194    27.516    31.658    32.529    33.394    34.865    35.377    36.472    37.836    38.659    39.129    40.192    40.213    40.909    43.146    43.557    45.333    47.260    47.519    47.623    49.164    50.693    53.610    55.398    55.560    55.961    56.658    56.755    57.431    57.772    58.857    59.884    60.613    61.205    61.834    64.062    64.164    64.751    65.533    66.833    67.189    68.334    68.854    69.814    70.679    70.983    71.467    72.737    72.755    74.139    75.360    75.471    77.192    77.614    77.763    79.131    79.378    80.197    80.257    80.667    81.131    82.353    82.991    83.304    84.248    84.679    84.860    85.620    86.910    87.804    88.358    89.926    90.114    90.527    91.658    92.908    94.647    94.669    95.364    96.446    96.658    96.837    98.982    99.784   100.020   101.914   102.657   103.253   103.852   104.661   105.425   107.190   108.051   108.348   110.100   110.813   111.628   113.682   114.740   115.323   115.975   116.811   117.843   118.604   118.662   119.964   120.392   122.084   123.443   124.507   124.910   126.028   126.857   128.909   129.655   131.386   132.009   134.051
  1.391   -17.504   -17.364   -17.360   -17.342   -17.300   -10.951    -7.631    -4.067    -3.154     2.212     3.478    10.257    10.402    11.471    12.342    14.705    15.548    17.526    18.595    18.708    20.054    22.162    22.602    23.477    23.543    24.939    25.627    27.150    31.406    32.433    33.012    34.388    35.658    36.523    37.798    38.319    39.223    39.946    40.285    40.823    43.713    43.782    45.478    47.205    47.664    47.991    49.894    50.471    53.450    55.618    55.622    56.008    56.210    56.525    57.042    57.377    58.572    59.662    60.468    60.821    61.952    64.382    64.500    65.189    65.814    66.864    67.945    68.959    69.104    69.530    70.058    70.421    71.241    72.291    72.547    73.584    75.055    75.443    77.232    77.669    77.755    79.356    79.357    79.986    80.961    80.983    81.279    82.794    83.131    83.803    84.303    85.161    85.228    85.963    86.910    86.995    88.217    89.256    89.619    90.576    91.570    92.691    94.355    94.390    95.174    95.637    96.747    96.946    98.446   100.066   100.333   102.681   103.361   103.885   104.381   105.098   105.972   106.609   108.434   108.788   109.301   110.531   112.827   113.255   114.445   115.213   115.943   116.842   116.875   118.133   118.860   119.523   120.486   121.463   121.960   122.460   124.056   124.789   125.618   127.551   128.251   129.979   131.553   133.180
  1.424   -17.503   -17.366   -17.361   -17.340   -17.301   -10.952    -7.606    -4.216    -3.105     2.267     3.830    10.009    10.138    11.208    12.122    14.937    15.861    17.757    18.359    18.866    19.781    22.158    22.779    23.686    23.725    25.123    26.038    26.836    31.070    32.282    32.767    33.938    35.844    36.582    37.538    38.148    39.340    39.708    40.278    40.942    44.000    44.262    45.579    46.998    47.785    48.500    50.385    50.622    53.304    55.396    55.595    55.872    56.118    56.301    56.783    57.132    58.306    59.509    60.330    60.448    62.078    64.582    64.946    65.625    65.918    66.920    68.641    69.055    69.308    69.477    69.626    70.002    71.074    72.075    72.277    73.047    74.855    75.405    77.284    77.588    77.863    79.326    79.589    79.665    81.194    81.470    81.718    83.198    83.225    84.302    84.356    85.116    85.690    86.046    86.403    87.105    88.059    88.594    89.548    90.807    91.488    92.475    93.946    94.084    94.922    95.054    96.756    97.099    98.111   100.216   100.623   102.437   103.552   104.287   105.191   105.500   105.983   106.448   107.922   108.722   109.206   110.657   111.772   113.014   113.907   114.445   115.588   116.845   117.911   118.501   119.548   119.902   120.528   120.972   122.238   123.781   124.878   125.237   125.758   127.786   129.405   130.678   131.991   134.391
  1.458   -17.501   -17.368   -17.362   -17.339   -17.302   -10.957    -7.578    -4.357    -3.049     2.328     4.202     9.765     9.875    10.939    11.896    15.172    16.176    17.921    18.123    19.029    19.561    22.162    22.972    23.926    23.928    25.249    26.271    26.760    30.676    32.047    32.637    33.549    35.847    36.651    37.213    38.159    39.420    39.481    40.214    41.237    44.190    44.667    45.734    46.801    48.016    48.784    50.579    51.309    53.202    54.933    55.290    55.566    55.997    56.337    56.721    57.045    58.063    59.433    60.106    60.230    62.188    64.705    65.399    65.866    66.034    66.982    68.724    68.758    68.834    69.644    69.982    70.116    71.023    72.035    72.052    72.591    74.759    75.355    77.345    77.516    77.953    79.290    79.336    79.803    81.288    81.663    82.416    83.302    83.542    84.333    84.587    84.679    85.820    86.088    86.373    87.189    88.067    88.414    89.812    90.914    91.401    92.271    93.364    93.779    94.495    95.025    96.594    97.262    98.093   100.366   101.060   102.914   104.001   104.211   105.225   106.129   106.386   106.507   108.476   109.072   110.312   110.789   111.373   112.572   113.738   114.844   115.147   115.879   116.510   117.806   118.014   119.251   120.166   121.180   122.158   123.159   123.900   125.397   127.165   127.738   128.828   129.909   130.938   134.248
  1.492   -17.499   -17.370   -17.363   -17.337   -17.303   -10.968    -7.548    -4.483    -2.987     2.395     4.588     9.527     9.614    10.670    11.665    15.404    16.492    17.871    17.998    19.195    19.415    22.180    23.181    24.144    24.204    25.273    26.185    27.097    30.283    31.703    32.586    33.253    35.559    36.727    37.093    38.216    39.271    39.443    40.172    41.630    44.321    44.764    46.098    46.615    48.347    48.827    51.070    51.887    53.191    54.424    54.877    55.207    55.636    56.522    56.733    57.088    57.849    59.370    59.872    60.186    62.256    64.706    65.708    65.852    66.345    67.052    68.215    68.358    68.377    70.008    70.178    70.668    71.054    71.873    72.085    72.475    74.744    75.296    77.412    77.445    78.025    79.040    79.216    79.949    81.286    81.858    82.731    83.338    83.825    83.947    84.643    84.797    85.515    85.744    86.852    87.379    88.412    88.747    90.048    90.819    91.373    92.086    92.834    93.469    94.086    95.319    96.356    97.322    98.263   100.365   101.422   102.713   103.868   103.974   105.081   105.730   106.586   107.608   108.581   109.492   109.757   111.206   111.802   112.617   113.120   114.371   115.101   115.615   116.932   117.617   118.370   118.732   119.927   120.442   121.477   122.558   123.653   124.301   126.012   127.271   129.480   130.842   131.847   134.570
  1.526   -17.497   -17.372   -17.364   -17.335   -17.304   -10.986    -7.513    -4.591    -2.919     2.468     4.982     9.296     9.356    10.407    11.433    15.627    16.806    17.649    17.931    19.344    19.363    22.223    23.404    24.378    24.512    25.183    26.094    27.526    29.947    31.258    32.587    33.044    35.055    36.811    37.151    38.287    39.080    39.411    40.179    42.079    44.368    44.627    46.437    46.605    48.756    48.787    51.715    52.243    53.337    53.920    54.422    54.853    55.295    56.541    56.726    57.294    57.672    59.159    59.898    60.208    62.236    64.596    65.466    66.264    66.464    67.145    67.580    67.934    68.244    69.849    70.375    71.091    71.408    71.695    72.474    72.666    74.793    75.232    77.365    77.472    78.068    78.776    79.094    79.990    81.234    82.058    82.236    83.258    83.997    84.144    84.569    84.896    84.948    85.900    87.252    87.930    88.823    89.308    89.732    90.909    91.342    91.928    92.556    93.164    93.785    95.801    96.206    97.388    98.463   100.246   101.659   102.863   103.796   104.000   104.878   106.226   106.370   108.210   108.734   109.203   110.044   111.211   111.736   111.900   113.038   113.629   114.929   115.446   116.325   117.512   117.745   118.674   119.247   120.354   121.353   122.085   123.176   123.870   124.850   125.465   128.237   129.480   130.838   134.896
  1.560   -17.495   -17.373   -17.365   -17.334   -17.305   -11.012    -7.475    -4.679    -2.846     2.545     5.377     9.075     9.101    10.154    11.200    15.830    17.116    17.439    17.770    19.301    19.533    22.307    23.642    24.620    24.848    25.031    26.008    27.960    29.719    30.747    32.623    32.891    34.462    36.902    37.278    38.366    38.906    39.345    40.226    42.554    44.318    44.369    46.248    47.136    48.781    49.217    52.376    52.377    53.469    53.514    53.958    54.523    55.097    56.438    56.692    57.532    57.602    58.852    60.107    60.302    62.083    64.433    65.154    66.151    66.811    66.894    67.148    67.711    68.422    69.423    70.300    71.194    71.815    72.207    72.916    73.056    74.893    75.162    77.244    77.517    78.058    78.590    78.879    79.920    81.168    81.546    82.249    82.899    83.879    84.265    84.455    84.653    85.516    86.152    87.757    88.520    89.010    89.259    89.908    90.606    91.738    91.831    92.540    92.854    93.643    96.018    96.537    97.388    98.687    99.946   101.956   102.675   103.525   103.607   105.096   106.040   106.613   106.720   108.367   109.367   110.362   111.694   111.970   112.200   112.956   113.513   114.709   115.563   116.292   117.655   117.890   118.832   119.957   120.039   121.039   122.122   123.384   124.243   126.180   127.223   127.687   129.632   130.143   130.835
  1.560   -17.495   -17.373   -17.365   -17.334   -17.305   -11.012    -7.475    -4.679    -2.846     2.545     5.377     9.075     9.101    10.154    11.200    15.830    17.116    17.439    17.770    19.301    19.533    22.307    23.642    24.620    24.848    25.031    26.008    27.960    29.719    30.747    32.623    32.891    34.462    36.902    37.278    38.366    38.906    39.345    40.225    42.554    44.318    44.369    46.248    47.136    48.781    49.217    52.375    52.378    53.469    53.514    53.958    54.523    55.097    56.438    56.692    57.531    57.602    58.852    60.108    60.302    62.083    64.433    65.154    66.151    66.811    66.894    67.148    67.711    68.422    69.423    70.300    71.194    71.816    72.206    72.916    73.056    74.894    75.162    77.244    77.516    78.059    78.593    78.876    79.920    81.169    81.544    82.249    82.897    83.878    84.261    84.456    84.652    85.519    86.151    87.760    88.526    89.007    89.259    89.907    90.604    91.736    91.832    92.541    92.861    93.644    96.002    96.592    97.384    98.699   100.117   101.936   102.726   103.511   103.513   104.730   105.841   106.389   106.646   108.207   109.089   110.425   111.362   111.993   112.272   113.256   114.161   114.870   114.877   116.451   117.405   118.333   119.267   119.362   120.999   122.010   122.816   124.221   124.826   125.765   127.785   128.248   130.135   130.828   133.539
  1.592   -17.493   -17.375   -17.367   -17.332   -17.306   -11.046    -7.435    -4.739    -2.775     2.622     5.736     8.871     8.882     9.937    10.987    15.985    17.279    17.400    17.571    19.239    19.692    22.433    23.875    24.779    24.942    25.183    25.900    28.340    29.640    30.244    32.686    32.777    33.889    36.993    37.418    38.442    38.766    39.277    40.291    42.994    44.110    44.197    46.052    47.612    48.850    49.669    52.436    52.642    53.400    53.470    53.552    54.233    55.155    56.306    56.692    57.429    57.917    58.556    60.371    60.454    61.813    64.267    64.846    65.806    66.328    66.832    67.225    67.836    68.712    68.994    70.054    71.402    72.075    72.945    73.163    73.661    75.035    75.103    77.088    77.497    77.962    78.519    78.611    79.815    80.975    81.087    82.355    82.404    83.609    84.256    84.600    84.697    86.198    86.381    88.187    88.413    89.093    89.383    90.316    90.375    91.872    92.258    92.598    92.657    93.691    95.972    97.267    97.388    98.985    99.684   102.222   102.628   103.237   103.759   105.074   105.592   106.408   106.992   108.135   108.701   110.572   110.877   111.652   112.831   113.470   113.758   114.561   115.278   115.676   117.131   117.512   119.204   120.218   120.643   121.513   121.989   123.283   124.983   126.333   127.524   128.953   130.376   130.685   132.222
  1.623   -17.491   -17.377   -17.368   -17.330   -17.308   -11.089    -7.389    -4.780    -2.699     2.703     6.076     8.645     8.700     9.744    10.777    16.081    17.171    17.346    17.679    19.128    19.854    22.605    24.120    24.662    25.091    25.537    25.788    28.670    29.711    29.728    32.675    32.763    33.316    37.089    37.563    38.515    38.643    39.218    40.368    43.356    43.883    44.017    45.819    48.058    49.001    50.113    52.324    52.484    53.103    53.244    53.957    53.974    55.280    56.187    56.808    57.336    58.192    58.314    60.649    60.664    61.430    64.040    64.554    65.422    65.760    66.499    67.607    68.008    68.434    69.208    69.840    71.622    72.298    73.442    73.642    74.275    75.053    75.234    76.894    77.292    77.756    78.386    78.522    79.733    80.458    80.971    81.795    82.510    83.459    84.308    84.743    84.801    86.487    86.911    87.781    88.649    88.992    89.881    90.286    90.666    92.130    92.335    92.738    92.937    93.890    95.977    97.277    97.959    99.165    99.256   102.205   102.568   102.794   103.240   104.643   105.080   105.730   106.714   107.908   108.372   109.554   110.525   111.937   112.611   113.285   114.113   114.802   115.354   116.178   117.189   117.481   118.176   119.616   119.935   120.396   121.527   123.141   124.108   125.632   126.208   126.839   130.003   131.355   132.527
  1.654   -17.489   -17.378   -17.369   -17.328   -17.309   -11.142    -7.336    -4.800    -2.619     2.788     6.384     8.425     8.531     9.591    10.572    16.091    17.094    17.158    17.954    18.966    20.018    22.818    24.378    24.460    25.188    25.794    25.907    28.930    29.211    29.934    32.578    32.668    32.945    37.190    37.718    38.537    38.580    39.180    40.454    43.321    43.793    44.026    45.548    48.474    49.225    50.522    51.906    52.484    52.698    52.970    53.838    54.496    55.289    56.158    57.021    57.313    57.967    58.583    60.849    60.964    61.010    63.756    64.268    65.057    65.204    66.221    67.637    68.112    68.304    69.640    69.778    71.819    72.408    73.764    74.265    74.843    75.020    75.551    76.689    76.816    77.454    78.340    78.563    79.729    79.940    80.821    81.381    82.571    83.460    84.399    84.802    84.907    86.356    87.622    87.626    88.091    89.551    90.303    90.496    90.753    92.078    92.649    93.065    93.470    94.220    96.187    97.257    98.671    98.981    99.802   102.138   102.503   103.185   103.385   104.012   104.891   106.428   107.259   108.656   108.981   109.909   110.892   111.923   112.584   113.300   114.120   114.538   115.202   116.780   117.289   118.352   118.652   119.539   120.627   121.970   123.427   124.549   124.780   125.694   126.522   128.126   129.054   130.947   131.871
  1.686   -17.488   -17.380   -17.371   -17.327   -17.310   -11.205    -7.276    -4.800    -2.535     2.876     6.639     8.210     8.372     9.500    10.372    16.013    16.859    17.194    18.224    18.765    20.186    23.056    24.185    24.646    25.184    25.981    26.287    28.706    29.129    30.269    32.131    32.483    33.049    37.295    37.874    38.449    38.629    39.174    40.544    43.014    43.538    44.379    45.247    48.854    49.507    50.870    51.484    52.307    52.321    52.746    53.921    54.819    55.181    56.358    57.020    57.575    57.720    58.896    60.518    61.114    61.254    63.472    63.940    64.663    64.748    65.996    67.181    68.121    68.654    69.909    70.096    71.894    72.472    74.071    74.755    75.026    75.235    75.954    76.320    76.505    77.080    78.422    78.604    79.409    79.816    80.678    81.150    82.592    83.520    84.518    84.645    85.026    86.213    87.330    87.877    88.315    90.081    90.426    90.756    91.001    91.864    93.260    93.394    94.049    94.554    96.384    96.967    98.339    99.037    99.848   101.820   102.462   103.212   103.307   103.452   104.299   106.663   107.196   107.899   108.646   108.742   110.516   111.574   112.139   113.246   114.282   114.937   116.146   116.762   117.260   118.261   118.856   119.457   120.973   122.290   122.686   123.760   124.860   125.776   126.159   126.197   128.579   129.817   131.615
  1.717   -17.486   -17.381   -17.372   -17.325   -17.311   -11.278    -7.206    -4.780    -2.449     2.967     6.817     8.000     8.218     9.499    10.177    15.877    16.613    17.262    18.487    18.557    20.356    23.278    23.854    24.915    25.198    26.254    26.659    28.237    29.286    30.659    31.590    32.386    33.209    37.402    38.032    38.376    38.657    39.206    40.639    42.665    43.261    44.711    44.919    49.195    49.824    51.074    51.143    51.928    52.021    52.589    54.227    54.846    55.012    56.750    56.912    57.577    57.872    59.177    60.145    61.279    61.500    63.264    63.553    64.154    64.534    65.780    66.646    68.108    69.069    70.180    70.534    71.727    72.631    74.263    75.053    75.088    75.183    75.693    76.392    76.692    76.853    78.512    78.652    79.042    79.964    80.575    81.044    82.508    83.521    84.391    84.647    85.149    86.227    86.766    88.112    88.890    90.286    90.769    90.771    91.499    91.692    93.809    93.878    94.601    94.917    96.761    96.789    97.916    99.376   100.454   101.643   101.959   102.405   103.414   103.704   104.286   106.396   107.140   107.891   108.544   108.987   109.339   110.598   111.470   112.314   113.313   114.742   115.886   116.002   116.453   117.846   118.479   120.122   120.941   122.231   122.650   123.831   124.126   125.449   126.407   128.037   129.716   131.848   133.918
  1.748   -17.484   -17.382   -17.374   -17.323   -17.312   -11.362    -7.126    -4.743    -2.360     3.060     6.907     7.796     8.059     9.607     9.989    15.711    16.364    17.285    18.394    18.743    20.531    23.253    23.704    25.173    25.282    26.561    26.956    27.887    29.404    30.914    31.245    32.287    33.401    37.511    38.195    38.319    38.670    39.272    40.736    42.302    42.969    44.574    44.987    49.482    50.143    50.701    51.319    51.566    51.699    52.511    54.647    54.724    54.824    56.791    56.865    57.873    57.976    59.409    59.952    61.325    61.696    63.124    63.134    63.763    64.443    65.535    66.109    68.142    69.485    70.525    70.940    71.380    72.854    74.318    74.526    74.949    75.400    75.538    76.170    76.623    77.628    78.445    78.723    79.133    80.128    80.533    81.011    82.208    83.391    84.266    84.801    85.282    86.150    86.538    88.404    89.294    90.288    90.774    91.252    91.676    91.945    94.255    94.481    95.076    95.389    96.448    97.399    97.473    99.129   100.690   101.340   101.534   101.640   103.389   103.940   104.174   106.733   106.943   107.661   108.193   108.662   109.159   109.989   111.176   112.369   113.097   113.820   114.872   116.463   116.782   117.812   118.491   119.517   120.928   121.696   122.468   123.750   124.277   125.612   126.186   127.147   129.583   131.483   132.393
  1.780   -17.482   -17.384   -17.376   -17.322   -17.313   -11.454    -7.035    -4.687    -2.268     3.154     6.919     7.597     7.891     9.807     9.821    15.531    16.113    17.190    18.344    18.989    20.709    22.850    23.871    25.381    25.442    26.880    26.970    27.896    29.451    30.546    31.607    32.183    33.620    37.608    38.270    38.360    38.678    39.360    40.830    41.931    42.650    44.215    45.192    49.675    50.168    50.636    51.216    51.328    51.461    52.574    54.536    54.601    55.089    56.674    56.674    57.853    58.525    59.556    59.933    61.287    61.847    62.656    62.839    63.746    64.467    65.267    65.595    68.228    69.862    70.902    70.936    71.258    73.079    73.905    74.210    74.678    75.127    75.652    75.899    76.913    78.411    78.447    78.815    79.493    80.191    80.554    81.020    81.734    83.145    84.270    84.957    85.413    86.018    86.654    88.698    89.458    90.264    90.693    91.656    91.890    92.351    94.732    94.926    95.529    95.952    96.199    97.167    98.127    98.992   100.235   100.846   101.403   101.793   103.371   104.155   104.165   106.763   106.994   107.957   108.089   108.480   109.301   110.160   110.588   112.516   112.554   114.045   115.124   115.789   116.448   117.747   119.514   119.971   120.540   121.734   122.718   123.740   124.546   125.419   126.761   127.645   128.883   130.072   132.003
  1.811   -17.481   -17.385   -17.377   -17.321   -17.314   -11.555    -6.933    -4.616    -2.174     3.249     6.875     7.405     7.716     9.635    10.116    15.347    15.858    16.978    18.418    19.231    20.892    22.375    24.059    25.453    25.679    26.834    27.195    28.233    29.361    30.249    32.065    32.080    33.869    37.700    38.252    38.530    38.693    39.460    40.909    41.596    42.342    43.858    45.328    49.717    49.835    50.811    51.041    51.127    51.442    52.793    54.341    54.411    55.356    56.438    56.625    57.708    59.212    59.656    59.908    61.292    62.012    62.192    62.415    63.972    64.516    65.062    65.212    68.347    70.147    70.471    71.281    71.436    73.274    73.502    73.818    74.520    74.529    75.741    75.902    77.299    78.516    78.950    79.287    79.990    80.003    80.655    81.066    81.358    82.770    84.367    85.125    85.565    86.120    86.829    88.993    89.508    90.274    90.550    92.016    92.300    92.702    95.002    95.270    96.004    96.029    96.505    97.135    98.490    98.743    99.488   100.250   101.598   102.061   103.002   104.198   104.786   106.329   106.577   107.943   108.367   108.691   109.352   109.563   111.129   111.466   113.063   113.572   114.799   115.244   115.954   116.294   117.573   119.457   120.309   121.527   122.211   122.276   123.848   124.532   125.986   126.801   128.686   130.210   132.311
